part_number,product_url
WDGP-36C-12-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36c/
WDGP-36K-06-XXXXX-A-N13-S4R-150,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36J-12-XXXXX-ABN-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-12-XXXXX-AB-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-12-XXXXX-A-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-11-XXXXX-ABN-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-11-XXXXX-AB-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-11-XXXXX-A-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-10-XXXXX-ABN-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-10-XXXXX-AB-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-10-XXXXX-A-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-4Z-XXXXX-ABN-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-4Z-XXXXX-AB-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-4Z-XXXXX-A-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-08-XXXXX-ABN-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-08-XXXXX-AB-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-08-XXXXX-A-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-2Z-XXXXX-ABN-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-2Z-XXXXX-AB-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-2Z-XXXXX-A-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36J-06-XXXXX-AB-N14-SC12-150,https://www.wachendorff-automation.com/wdgp36j/
WDGP-36K-06-XXXXX-A-N13-SB4-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-06-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-06-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-2Z-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-2Z-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-2Z-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-08-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-08-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-08-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-4Z-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-4Z-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-4Z-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-10-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-10-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-10-XXXXX-ABN-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-11-XXXXX-A-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
WDGP-36K-11-XXXXX-AB-M13-K1-050,https://www.wachendorff-automation.com/wdgp36k/
